"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"3852",13147,327,"1129 Old Coochs Bridge Rd, Newark, DE",19713,2018-05-05,"Listed for sale",219000,4,2.5,2125,10018,3827,72,64.4
"3853",12674,7227,"43 Devalinder Dr, Newark, DE",19702,2018-05-06,"Listed for sale",369900,2,3,2025,6098,3828,176,74.0666666666667
"3854",6885,16167,"18 Kings Bridge Ct, Newark, DE",19702,2018-05-07,"Listed for sale",255000,3,4,1575,9147,3829,53,70.1333333333333
"3855",7820,8931,"23 Laurel Ave, Newark, DE",19711,2018-05-07,"Listed for sale",240000,4,2,1635,7405,3829,65,69.2
"3856",1438,9087,"25 S Kingston Rd, Newark, DE",19713,2018-05-07,"Sold",138000,3,1,1150,9583,3829,31,74.2666666666667
"3857",14119,6710,"32 Palo Ln, Newark, DE",19702,2018-05-07,"Listed for sale",319900,3,2.5,2340,7841,3829,42,64.4666666666667
"3858",13620,6721,"321 Pierce Run, Newark, DE",19702,2018-05-07,"Sold",287500,4,2.5,2200,3920,3829,34,72.8
"3859",14141,1505,"35 Odaniel Ave, Newark, DE",19711,2018-05-07,"Sold",283000,3,2,2350,7840,3829,45,72.6
"3860",8372,22436,"373 N Barrington Ct, Newark, DE",19702,2018-05-07,"Sold",203000,2,2.5,1650,2178,3829,180,80.3333333333333
"3861",9460,22522,"444 S Barrington Ct, Newark, DE",19702,2018-05-07,"Listed for sale",292900,3,2.5,1725,8276,3829,70,65.8
"3862",3683,20913,"10 Creek Ln, Newark, DE",19702,2018-05-08,"Sold",185000,3,3,1325,1742,3830,33,78.4
"3863",8845,12644,"11 Thanksgiving Way, Newark, DE",19702,2018-05-08,"Listed for sale",229900,4,2,1700,6969,3830,147,72.3333333333333
"3864",11894,11438,"314 Tamara Cir, Newark, DE",19711,2018-05-08,"Listed for sale",229000,3,2,1950,9147,3830,203,83.4
"3865",13701,4257,"32 Scotch Pine Rd, Newark, DE",19711,2018-05-08,"Listed for sale",305000,3,3,2225,10018,3830,66,85.8
"3866",6832,14352,"417 Monmouth Pl, Newark, DE",19702,2018-05-08,"Listed for sale",179999,3,2,1575,4791,3830,90,88.1333333333333
"3867",7288,15312,"1 Old Fence Ln, Newark, DE",19702,2018-05-09,"Sold",136000,3,3,1600,7840,3831,99,79.2
"3868",3607,15514,"11 Bristlecone Ct, Newark, DE",19702,2018-05-09,"Sold",201000,3,2,1325,9147,3831,41,78.1333333333333
"3869",15479,4421,"4 Avignon Dr, Newark, DE",19702,2018-05-09,"Listed for sale",339000,4,3,3425,6969,3831,110,91.4
"3870",15044,5095,"7 Glezman Dr, Newark, DE",19702,2018-05-09,"Listed for sale",284900,4,3,2825,7405,3831,50,91.1333333333333
"3871",2689,12676,"1103 Blair Ct, Newark, DE",19711,2018-05-10,"Sold",144500,4,2,1251,2178,3832,58,68.0666666666667
"3872",5668,13667,"221 Warfield Rd, Newark, DE",19713,2018-05-10,"Listed for sale",229000,3,1.5,1475,7840,3832,47,89.4666666666667
"3873",10398,20069,"315 Wrenn Ct, Newark, DE",19702,2018-05-10,"Sold",178000,3,2.5,1800,2178,3832,66,70.9333333333333
"3874",11444,20603,"7 La Rochelle Ct, Newark, DE",19702,2018-05-10,"Sold",260000,3,3,1875,8712,3832,118,71.3333333333333
"3875",15361,7966,"8 Rita Ct, Newark, DE",19702,2018-05-10,"Listed for sale",337750,4,3,3225,10454,3832,40,89.3333333333333
"3876",2718,10095,"92 Chaucer Dr, Newark, DE",19713,2018-05-10,"Sold",153000,3,1,1275,10454,3832,55,71.5333333333333
"3877",5774,21529,"17 Woodcrest Ct, Newark, DE",19702,2018-05-11,"Listed for sale",199900,3,2.5,1475,2613,3833,224,97
"3878",15185,849,"207 Jupiter Rd, Newark, DE",19711,2018-05-11,"Listed for sale",239000,4,4,2935,35719,3833,66,96.6
"3879",5693,13968,"3 Broadfield Dr, Newark, DE",19713,2018-05-11,"Sold",217000,3,1.1,1475,9583,3833,176,79.4
"3880",12134,22546,"5 Bastille Loop, Newark, DE",19702,2018-05-11,"Listed for sale",275000,3,3,1950,7840,3833,56,88.6
"3881",7258,14978,"816 Broadfield Dr, Newark, DE",19713,2018-05-11,"Listed for sale",219900,3,1,1600,8276,3833,164,96
"3882",13009,8088,"9 Castlegate Ct, Newark, DE",19702,2018-05-11,"Sold",320000,4,2.5,2075,9147,3833,46,76.4
"3883",8935,15187,"911 Rahway Dr, Newark, DE",19711,2018-05-11,"Sold",269900,4,2,1700,7840,3833,55,77.6
"3884",7990,12747,"113 Eastfield Rd, Newark, DE",19713,2018-05-12,"Listed for sale",169900,3,2,1650,10018,3834,159,102.266666666667
"3885",5875,8488,"146 Brookside Blvd, Newark, DE",19713,2018-05-12,"Listed for sale",202500,3,2,1500,7840,3834,58,103.333333333333
"3886",7914,11153,"216 S Dillwyn Rd, Newark, DE",19711,2018-05-13,"Listed for sale",215000,3,2,1650,6534,3835,46,101.733333333333
"3887",3922,14112,"33 Westfield Dr, Newark, DE",19711,2018-05-13,"Listed for sale",214900,3,2,1350,8712,3835,36,94.3333333333333
"3888",8577,12378,"1 Greenbridge Dr, Newark, DE",19713,2018-05-14,"Sold",152000,4,4,1675,9147,3836,102,75.9333333333333
"3889",4091,18843,"117 Edward Lee Ct, Newark, DE",19713,2018-05-14,"Sold",199900,2,2.5,1350,2178,3836,58,77.7333333333333
"3890",11993,14643,"56 Vansant Rd, Newark, DE",19711,2018-05-14,"Sold",249900,3,3,1950,7840,3836,56,79.2
"3891",9390,20537,"600 Benham Ct, Newark, DE",19711,2018-05-14,"Sold",238900,3,2.5,1725,4356,3836,67,80.6666666666667
"3892",7813,22791,"7 Bastille Loop, Newark, DE",19702,2018-05-14,"Sold",269500,3,3,1625,6969,3836,18,69.8666666666667
"3893",5274,14801,"7 Rayborn Ct, Newark, DE",19702,2018-05-14,"Listed for sale",198500,3,2,1450,10018,3836,102,87.6
"3894",8219,18972,"120 Shinn Cir, Wilmington, DE",19808,2018-05-15,"Sold",310000,3,3,1650,3049,3837,78,72.8666666666667
"3895",12208,13811,"26 Cartier Ct, Newark, DE",19711,2018-05-15,"Listed for sale",226000,3,2.5,1975,2613,3837,52,86.6666666666667
"3896",3768,9742,"68 Mercer Dr, Newark, DE",19713,2018-05-15,"Sold",133640,3,1,1350,6969,3837,35,68.6
"3897",13263,170,"109 Pike Creek Rd, Newark, DE",19711,2018-05-16,"Listed for sale",247900,4,2,2150,8712,3838,48,83.8666666666667
"3898",2708,8836,"21 Montvale Rd, Newark, DE",19713,2018-05-16,"Sold",170000,3,1,1275,6969,3838,188,78.4
"3899",6465,16384,"212 Aspen Dr, Newark, DE",19702,2018-05-16,"Listed for sale",259900,3,1.5,1550,8276,3838,56,80.2666666666667
"3900",10390,19963,"3 Winton Ln, Newark, DE",19702,2018-05-16,"Listed for sale",134900,3,2.5,1800,2613,3838,82,82.4
"3901",962,17536,"48 Winsome Way, Newark, DE",19702,2018-05-16,"Listed for sale",225000,3,1,1100,6534,3838,212,93.4
"3902",12469,7875,"7 Cherry Ct, Newark, DE",19713,2018-05-16,"Sold",309000,3,2.5,2000,9583,3838,76,79.6
"3903",10712,15432,"104 Chadd Rd, Newark, DE",19711,2018-05-17,"Listed for sale",235000,3,2.5,1825,2178,3839,67,95.2
"3904",7133,13004,"128 Sonant Dr, Newark, DE",19713,2018-05-17,"Listed for sale",259850,3,2,1600,10018,3839,153,90.4666666666667
"3905",13385,718,"2 Candate Ct, Newark, DE",19711,2018-05-17,"Listed for sale",294900,4,2,2175,9147,3839,75,91.0666666666667
"3906",7504,11159,"218 Hull Ave, Newark, DE",19711,2018-05-17,"Listed for sale",242500,3,2,1625,8712,3839,83,92.8666666666667
"3907",3560,14090,"318 Deerfield Rd, Newark, DE",19713,2018-05-17,"Listed for sale",229990,4,2,1325,8712,3839,33,84.1333333333333
"3908",13858,2732,"106 Emery Ct, Newark, DE",19711,2018-05-18,"Listed for sale",234900,3,3,2260,4356,3840,173,85.0666666666667
"3909",8701,21130,"117 Lauren Pl, Newark, DE",19702,2018-05-18,"Sold",2e+05,3,2,1675,3049,3840,79,80.4666666666667
"3910",561,13261,"159 Fairway Rd, Newark, DE",19711,2018-05-18,"Sold",212000,3,1,1025,6969,3840,90,78.6
"3911",1894,19807,"245 Jasmine Ln, Newark, DE",19702,2018-05-18,"Sold",201000,3,1.5,1200,2178,3840,85,80.6
"3912",8141,16758,"296 Green Ln, Newark, DE",19711,2018-05-18,"Listed for sale",239900,3,2.5,1650,4356,3840,129,89.8
"3913",10296,16768,"3 Chambly Ct, Newark, DE",19702,2018-05-18,"Sold",262000,4,3,1800,8712,3840,190,81.5333333333333
"3914",14419,6624,"310 Caraway Dr, Bear, DE",19701,2018-05-18,"Sold",360000,5,2.5,2450,10019,3840,83,84
"3915",9703,22540,"47 W Kyla Marie Dr, Newark, DE",19702,2018-05-18,"Listed for sale",145600,3,2.5,1750,2178,3840,45,89.7333333333333
"3916",6250,14734,"610 Postfield Rd, Newark, DE",19713,2018-05-18,"Sold",220000,4,2,1525,8276,3840,71,85.0666666666667
"3917",8966,17969,"614 Benham Ct, Newark, DE",19711,2018-05-18,"Sold",244500,3,2.5,1700,5662,3840,65,82.6
"3918",11452,20717,"9 E Galloway Ct, Newark, DE",19711,2018-05-18,"Sold",228000,3,2.5,1875,3049,3840,57,82.5333333333333
"3919",868,16469,"23 Ashkirk Pl, Newark, DE",19702,2018-05-19,"Listed for sale",124900,3,2,1080,1742,3841,33,89.5333333333333
"3920",12518,1100,"27 Barnard St, Newark, DE",19711,2018-05-19,"Listed for sale",314900,4,4,2025,8712,3841,58,86.6
"3921",10238,15762,"129 Upper Valley Ln, Newark, DE",19711,2018-05-21,"Sold",203000,3,2.5,1800,3920,3843,59,82.7333333333333
"3922",5987,19327,"16 Nandina Dr, Newark, DE",19702,2018-05-21,"Sold",250000,3,2,1500,6969,3843,53,81.8
"3923",10035,19911,"29 O'rourke Ct, Newark, DE",19702,2018-05-21,"Sold",199000,3,3,1775,2613,3843,109,87.8666666666667
"3924",8883,13927,"29 Windy Ct, Newark, DE",19713,2018-05-21,"Sold",228000,3,1.5,1700,7405,3843,98,89.2
"3925",2051,14135,"34 Ethan Allen Ct, Newark, DE",19711,2018-05-21,"Listed for sale",164000,3,1.5,1225,1742,3843,88,89
"3926",5359,17535,"48 Old Fence Ln, Newark, DE",19702,2018-05-21,"Sold",2e+05,3,3,1450,7405,3843,238,102.733333333333
"3927",3854,12392,"1 Nathan Hale Ct, Newark, DE",19711,2018-05-22,"Listed for sale",162000,3,2,1350,2178,3844,115,93.4666666666667
"3928",9283,15457,"107 Giles Ct, Newark, DE",19702,2018-05-22,"Listed for sale",262500,3,2,1725,6969,3844,45,92.7333333333333
"3929",8949,15474,"108 Britain Ct, Newark, DE",19702,2018-05-22,"Sold",1e+05,3,2.5,1700,2178,3844,96,96.6
"3930",1351,17559,"49 E Green Valley Cir, Newark, DE",19711,2018-05-22,"Listed for sale",149900,1,2,1125,4356,3844,42,90.0666666666667
"3931",11870,22607,"50 Avignon Dr, Newark, DE",19702,2018-05-22,"Sold",289900,3,3,1925,7405,3844,34,93.8
"3932",14820,8137,"93 Devalinder Dr, Newark, DE",19702,2018-05-22,"Sold",372000,3,3,2650,6098,3844,102,95.3333333333333
"3933",11150,17526,"48 Helios Ct, Newark, DE",19711,2018-05-23,"Sold",197000,3,1.5,1850,3920,3845,100,96
"3934",2750,14757,"62 Ethan Allen Ct, Newark, DE",19711,2018-05-23,"Sold",159900,3,1.5,1275,1742,3845,36,92.7333333333333
"3935",2358,10249,"102 Nathaniel Rd, Newark, DE",19713,2018-05-24,"Sold",185000,3,1,1250,9147,3846,64,84.3333333333333
"3936",8061,15572,"112 E Green Valley Cir, Newark, DE",19711,2018-05-24,"Sold",190000,3,2.1,1650,2613,3846,204,92.4
"3937",6913,18922,"12 Cymbal Ct, Newark, DE",19702,2018-05-24,"Sold",188000,3,1.5,1575,3484,3846,62,91.8
"3938",5460,8647,"173 Brookside Blvd, Newark, DE",19713,2018-05-24,"Listed for sale",219900,3,2,1475,9147,3846,46,79
"3939",11762,13638,"22 Vansant Rd, Newark, DE",19711,2018-05-24,"Listed for sale",279900,4,3,1925,9583,3846,71,79.2666666666667
"3940",4477,9014,"24 Kenmar Dr, Newark, DE",19713,2018-05-24,"Sold",184500,3,2,1400,7405,3846,56,91.2
"3941",452,17267,"401 Woodmill Ct, Newark, DE",19702,2018-05-24,"Sold",140000,2,2,975,6534,3846,42,90.2
"3942",12397,1966,"62 Queens Way, Newark, DE",19713,2018-05-24,"Sold",222000,3,1.5,2000,8712,3846,190,98.9333333333333
"3943",8187,17999,"63 Helios Ct, Newark, DE",19711,2018-05-24,"Sold",177500,3,2.5,1650,2178,3846,34,97.6666666666667
"3944",11351,15086,"9 Aronimink Dr, Newark, DE",19711,2018-05-24,"Listed for sale",299000,4,2.5,1875,10454,3846,43,71.9333333333333
"3945",4339,18797,"114 Creekside Ct, Newark, DE",19702,2018-05-25,"Sold",160000,3,2.1,1375,3484,3847,42,93.2
"3946",226,15823,"133 Melodic Dr, Newark, DE",19713,2018-05-25,"Sold",170000,2,1,925,6969,3847,58,90.5333333333333
"3947",12421,3367,"17 Moody Pl, Newark, DE",19702,2018-05-25,"Listed for sale",239000,4,3,2000,6970,3847,47,70.0666666666667
"3948",8951,16171,"18 Mccord Dr, Newark, DE",19713,2018-05-25,"Listed for sale",209900,4,2,1700,8276,3847,59,68.4666666666667
"3949",2445,16437,"22 Honeysuckle Dr, Newark, DE",19702,2018-05-25,"Sold",183900,3,1.5,1250,7405,3847,45,77.6666666666667
"3950",3318,19743,"24 Foxton Dr, Newark, DE",19702,2018-05-25,"Sold",165000,3,2,1300,5227,3847,135,80.2666666666667
"3951",8671,16510,"24 Julie Ln, Newark, DE",19711,2018-05-25,"Sold",210000,4,3,1675,7150,3847,51,81.4
"3952",915,11545,"4 Garrett Rd, Newark, DE",19713,2018-05-25,"Listed for sale",210000,3,1,1100,10454,3847,41,69
"3953",15389,4730,"4969 Ogletown Stanton Rd, Newark, DE",19713,2018-05-25,"Listed for sale",309900,5,4.5,3250,8276,3847,81,62.8666666666667
"3954",6110,11981,"609 Tamara Cir, Newark, DE",19711,2018-05-25,"Sold",220000,3,2.5,1518,9147,3847,49,77.8666666666667
"3955",3425,9730,"65 Montrose Dr, Newark, DE",19713,2018-05-25,"Sold",172000,3,1,1325,6969,3847,46,74.2666666666667
"3956",12559,2213,"9 Chadd Rd, Newark, DE",19711,2018-05-25,"Listed for sale",329900,4,3,2025,9147,3847,39,56.8666666666667
"3957",1556,18307,"9 Harkfort Rd, Newark, DE",19702,2018-05-25,"Listed for sale",225000,3,2,1150,6534,3847,63,58.0666666666667
"3958",13131,2316,"932 Rahway Dr, Newark, DE",19711,2018-05-25,"Listed for sale",295000,3,2,2105,9147,3847,123,64.0666666666667
"3959",6929,20088,"318 Palmerston Ct, Newark, DE",19702,2018-05-27,"Listed for sale",160000,2,3,1575,1742,3849,192,73
"3960",5025,14194,"37 Shull Dr, Newark, DE",19711,2018-05-27,"Listed for sale",209900,4,2,1425,8712,3849,18,68.3333333333333
"3961",14654,7835,"68 Lynam Lookout Dr, Newark, DE",19702,2018-05-27,"Listed for sale",385000,4,3,2575,8712,3849,157,71.1333333333333
"3962",4935,10605,"120 Flintlock Rd, Newark, DE",19713,2018-05-29,"Listed for sale",180000,3,1,1425,7840,3851,84,73.7333333333333
"3963",14557,543,"146 Worral Dr, Newark, DE",19711,2018-05-29,"Listed for sale",289900,4,2.5,2550,7840,3851,52,74.4
"3964",3693,21659,"2 Spring Dr, Newark, DE",19702,2018-05-29,"Sold",190000,3,2.5,1325,5227,3851,39,74.4666666666667
"3965",1109,9021,"24 Madison Dr, Newark, DE",19711,2018-05-29,"Sold",134900,3,1,1125,3049,3851,49,73.4666666666667
"3966",954,16782,"3 Handel Pl, Newark, DE",19702,2018-05-29,"Listed for sale",164900,2,1,1100,6098,3851,66,75.7333333333333
"3967",13963,6775,"337 Latrobe Dr, Newark, DE",19702,2018-05-29,"Listed for sale",282000,3,3,2275,5227,3851,44,73.9333333333333
"3968",10461,20838,"94 Avignon Ct, Newark, DE",19702,2018-05-29,"Listed for sale",275000,3,3,1800,10454,3851,59,75
"3969",6750,10130,"10 Hillcroft Rd, Newark, DE",19711,2018-05-30,"Sold",239900,3,2,1575,9583,3852,47,63
"3970",8009,13254,"157 Woodshade Dr, Newark, DE",19702,2018-05-30,"Sold",2399000,4,2,1650,8712,3852,49,62.1333333333333
"3971",14607,3635,"207 W Silver Fox Rd, Newark, DE",19702,2018-05-30,"Sold",339900,4,3,2575,9147,3852,72,63.2
"3972",9855,13821,"26 Eastwind Ct, Newark, DE",19713,2018-05-30,"Listed for sale",235000,4,1.5,1775,7405,3852,63,76.0666666666667
"3973",9323,16907,"310 Chickory Way, Newark, DE",19711,2018-05-30,"Sold",229000,3,3,1725,3049,3852,69,65
"3974",7025,9663,"56 W Stephen Dr, Newark, DE",19713,2018-05-30,"Listed for sale",186000,3,2,1600,8276,3852,62,76.2666666666667
"3975",9915,15257,"98 S Skyward Dr, Newark, DE",19713,2018-05-30,"Sold",233000,4,2,1775,9583,3852,70,57
"3976",9204,15624,"118 Fox Dr, Newark, DE",19713,2018-05-31,"Sold",240000,4,3,1714,7405,3853,78,59.9333333333333
"3977",14289,378,"12 Regal Ct, Newark, DE",19713,2018-05-31,"Sold",265000,4,3,2400,8712,3853,45,60.1333333333333
"3978",3548,12981,"125 W Rutherford Dr, Newark, DE",19713,2018-05-31,"Sold",212000,4,1.5,1325,7840,3853,42,59.0666666666667
"3979",1511,15964,"15 Stevenson Way, Newark, DE",19702,2018-05-31,"Sold",172000,3,1,1150,7840,3853,31,58.1333333333333
"3980",9595,16040,"16 Reubens Cir, Newark, DE",19702,2018-05-31,"Listed for sale",234900,4,3,1750,6098,3853,133,82.4
"3981",3021,8636,"17 Marlyn Rd, Newark, DE",19713,2018-05-31,"Sold",194900,3,1,1300,9583,3853,76,54.2
"3982",7579,16334,"209 Roseman Ct, Newark, DE",19711,2018-05-31,"Sold",232500,3,2.5,1625,2178,3853,115,58.4666666666667
"3983",11929,13564,"21 Shull Dr, Newark, DE",19711,2018-05-31,"Listed for sale",250000,4,1.5,1950,9583,3853,49,80.2666666666667
"3984",5308,16855,"308 Pleasant Knoll Ct, Newark, DE",19711,2018-05-31,"Sold",239900,2,3,1450,4791,3853,101,61.9333333333333
"3985",11188,20428,"5 Montceau Dr, Newark, DE",19702,2018-05-31,"Sold",274500,4,3,1850,6969,3853,238,74.7333333333333
"3986",13471,4775,"5 Warren Dr, Newark, DE",19702,2018-05-31,"Listed for sale",284900,4,3,2175,8276,3853,78,82.8666666666667
"3987",9984,18397,"97 S Skyward Dr, Newark, DE",19713,2018-05-31,"Sold",230000,4,2,1775,9147,3853,59,76.0666666666667
"3988",7984,12584,"106 Woodring Ln, Newark, DE",19702,2018-06-01,"Listed for sale",245000,4,2,1650,7840,3854,110,86
"3989",8514,10428,"111 White Fawn Rd, Newark, DE",19711,2018-06-01,"Sold",226000,3,3,1675,7405,3854,49,76.0666666666667
"3990",5756,21212,"123 Galleon Dr, Newark, DE",19702,2018-06-01,"Sold",280000,2,2,1475,5662,3854,30,74.9333333333333
"3991",15589,5821,"123 Peel Ln, Newark, DE",19702,2018-06-01,"Sold",355000,3,2.5,3618,5227,3854,94,77.9333333333333
"3992",2641,21267,"13 Wisteria Dr, Newark, DE",19702,2018-06-01,"Listed for sale",204900,2,2,1250,5227,3854,133,86.6666666666667
"3993",11924,13186,"140 Worral Dr, Newark, DE",19711,2018-06-01,"Sold",255000,4,1.5,1950,7840,3854,52,76.6
"3994",11419,19335,"16 O'rourke Ct, Newark, DE",19702,2018-06-01,"Sold",178000,3,3,1875,4356,3854,204,85.6
"3995",1489,11251,"24 Phyllis Dr, Newark, DE",19711,2018-06-01,"Listed for sale",229900,3,1,1150,8276,3854,304,94.1333333333333
"3996",1528,16994,"322 Thayer Ct, Newark, DE",19702,2018-06-01,"Listed for sale",699000,3,2,1150,2178,3854,7,93.4
"3997",1875,17860,"6 Burns Way, Newark, DE",19702,2018-06-01,"Sold",140500,2,1,1200,6969,3854,47,84.0666666666667
"3998",7735,20786,"912 8th St, Newark, DE",19711,2018-06-01,"Listed for sale",196000,3,2.5,1625,3049,3854,41,85.6666666666667
"3999",747,20232,"4 Buchanan Cir, Newark, DE",19702,2018-06-02,"Listed for sale",229900,3,2,1050,10454,3855,188,92.6
"4000",3498,11631,"413 Blackstone Rd, Newark, DE",19713,2018-06-03,"Listed for sale",2e+05,3,1.5,1325,8276,3856,38,91.6666666666667
"4001",5139,15330,"1 Stark Ct, Newark, DE",19702,2018-06-04,"Listed for sale",149900,3,2.5,1428,4792,3857,53,90.8
"4002",10830,20959,"10 Spring Dr, Newark, DE",19702,2018-06-04,"Listed for sale",204900,3,2.5,1825,3484,3857,28,89.7333333333333
"4003",10263,15989,"155 Upper Valley Ln, Newark, DE",19711,2018-06-04,"Sold",214900,3,2.5,1800,3484,3857,67,83.3333333333333
"4004",14178,6187,"20 Pollari Cir, Newark, DE",19702,2018-06-04,"Sold",329900,4,3,2350,9583,3857,46,83.4
"4005",5023,14072,"31 Upland Ct, Newark, DE",19713,2018-06-04,"Sold",230000,3,2,1425,8712,3857,87,86.4
"4006",14922,7200,"426 Welsh Hill Rd, Newark, DE",19702,2018-06-04,"Sold",435000,4,3.1,2749,9147,3857,46,87.4
"4007",9888,14567,"51 N Fawn Dr, Newark, DE",19711,2018-06-04,"Sold",235900,2,3,1775,9147,3857,70,87
"4008",4154,9631,"54 Kenmar Dr, Newark, DE",19713,2018-06-04,"Sold",182500,3,1,1368,7405,3857,61,83.4
"4009",7479,15236,"958 Rahway Dr, Newark, DE",19711,2018-06-04,"Listed for sale",289900,3,2.5,1604,9148,3857,64,90.0666666666667
"4010",190,11176,"222 Elderfield Rd, Newark, DE",19713,2018-06-05,"Sold",201500,3,1,925,7840,3858,63,80.8666666666667
"4011",2546,19798,"243 E Green Valley Cir, Newark, DE",19711,2018-06-05,"Sold",166000,2,1.5,1250,2178,3858,43,67.8666666666667
"4012",8904,13989,"3 Edgebrooke Way, Newark, DE",19702,2018-06-05,"Sold",250000,5,2,1700,6969,3858,96,70.3333333333333
"4013",6633,19977,"30 Photinia Dr, Newark, DE",19702,2018-06-05,"Sold",210000,3,3,1550,2178,3858,64,71.3333333333333
"4014",8178,17728,"502 4th St, Newark, DE",19711,2018-06-05,"Sold",200500,2,2.5,1650,2613,3858,39,71.9333333333333
"4015",6430,12075,"7 Maywood Dr, Newark, DE",19713,2018-06-05,"Listed for sale",152300,3,1.5,1550,10018,3858,94,92.1333333333333
"4016",10846,21171,"12 Spring Dr, Newark, DE",19702,2018-06-06,"Listed for sale",155900,3,2.5,1825,3484,3859,79,93.2666666666667
"4017",12450,5805,"123 Creekmont Ct, Newark, DE",19702,2018-06-06,"Listed for sale",209900,3,2.5,2000,2178,3859,34,86.6666666666667
"4018",1883,19208,"146 Council Cir, Newark, DE",19702,2018-06-06,"Listed for sale",160000,3,1.5,1200,3484,3859,83,88.9333333333333
"4019",10138,21914,"233 N Barrington Ct, Newark, DE",19702,2018-06-06,"Listed for sale",244900,3,3,1775,5227,3859,57,87.5333333333333
"4020",10886,22206,"3 Hidlins Way, Newark, DE",19713,2018-06-06,"Sold",270000,4,3,1825,6534,3859,69,70.2666666666667
"4021",12887,3113,"131 Fantasia Dr, Newark, DE",19713,2018-06-07,"Listed for sale",143000,3,2,2074,7405,3860,43,83.0666666666667
"4022",12517,657,"18 E Stephen Dr, Newark, DE",19713,2018-06-07,"Sold",170000,3,2,2025,9147,3860,50,70.1333333333333
"4023",15020,6698,"32 Lynam Lookout Dr, Newark, DE",19702,2018-06-07,"Listed for sale",389900,4,3,2800,10019,3860,69,78.8
"4024",1498,12230,"8 Hardin Ln, Newark, DE",19711,2018-06-07,"Sold",215000,4,2,1150,6969,3860,37,59
"4025",3098,10188,"101 Kingswood Rd, Newark, DE",19713,2018-06-08,"Sold",196000,3,2,1300,9147,3861,189,68.4666666666667
"4026",11266,10714,"14 Newbrook Rd, Newark, DE",19711,2018-06-08,"Listed for sale",267000,4,2.5,1875,6534,3861,46,61.6
"4027",1530,16996,"322 Thayer Ct, Newark, DE",19702,2018-06-08,"Sold",720000,3,2,1150,2178,3861,7,64.4666666666667
"4028",13051,1576,"4 Sundew Rd, Newark, DE",19711,2018-06-08,"Sold",259900,4,2,2100,7405,3861,64,65.6666666666667
"4029",12804,4531,"41 Foxtail Ct, Newark, DE",19711,2018-06-08,"Listed for sale",265000,4,3,2050,4791,3861,53,64.6666666666667
"4030",1381,18254,"8 Verdi Cir, Newark, DE",19702,2018-06-08,"Listed for sale",179900,3,2,1125,5662,3861,74,66.8666666666667
"4031",13663,482,"133 Garrett Rd, Newark, DE",19713,2018-06-12,"Listed for sale",225000,3,2,2225,8276,3865,337,76.8
"4032",8485,17015,"33 E Shady Dr, Newark, DE",19713,2018-06-12,"Listed for sale",179900,3,2,1671,6970,3865,42,77.0666666666667
"4033",1535,17274,"406 Strathaven Ct, Newark, DE",19702,2018-06-12,"Listed for sale",135000,3,1.5,1150,2613,3865,98,80.0666666666667
"4034",12321,126,"103 Burningbush Dr, Newark, DE",19711,2018-06-13,"Sold",257500,3,3,2000,6098,3866,76,64.9333333333333
"4035",4320,18550,"104 Cannonball Ln, Newark, DE",19702,2018-06-13,"Sold",115000,2,2,1375,2178,3866,271,79.9333333333333
"4036",3687,21539,"170 Versailles Ct, Newark, DE",19702,2018-06-13,"Listed for sale",189000,2,3,1325,3484,3866,30,80.2
"4037",1465,9937,"77 Chaucer Dr, Newark, DE",19713,2018-06-13,"Listed for sale",2e+05,3,1,1150,9583,3866,41,78.6666666666667
"4038",10090,20667,"8 O'rourke Ct, Newark, DE",19702,2018-06-13,"Sold",201000,3,3,1775,2613,3866,42,78.0666666666667
"4039",627,18325,"9 Lute Ct, Newark, DE",19713,2018-06-13,"Listed for sale",181900,2,1,1025,6969,3866,51,75.8
"4040",11583,18376,"9 Withams Rd, Newark, DE",19711,2018-06-13,"Listed for sale",279900,3,2.5,1900,7840,3866,44,73.4666666666667
"4041",11474,20773,"908 Glen Falls Ct, Newark, DE",19711,2018-06-13,"Sold",242000,3,4,1875,4791,3866,70,78.6666666666667
"4042",10842,20971,"100 Denny Cir, Newark, DE",19702,2018-06-14,"Sold",196000,3,2.5,1825,3484,3867,82,79.9333333333333
"4043",12020,15478,"108 Duet Dr, Newark, DE",19713,2018-06-14,"Listed for sale",225000,4,2,1950,7405,3867,147,81
"4044",5027,14196,"37 Shull Dr, Newark, DE",19711,2018-06-14,"Sold",180000,4,2,1425,8712,3867,18,78.2666666666667
"4045",14912,111,"102 Radcliffe Dr, Newark, DE",19711,2018-06-15,"Listed for sale",310000,4,3,2725,9583,3868,105,82.4666666666667
"4046",308,10401,"111 Flintlock Rd, Newark, DE",19713,2018-06-15,"Listed for sale",179500,3,1,950,7840,3868,46,81.7333333333333
"4047",13494,319,"112 Sonant Dr, Newark, DE",19713,2018-06-15,"Sold",262500,4,2.5,2200,7840,3868,55,75.5333333333333
"4048",5446,8385,"13 Radnor Rd, Newark, DE",19713,2018-06-15,"Sold",199000,3,2,1475,8276,3868,93,77.4666666666667
"4049",9377,19417,"188 Amberfield Ln, Newark, DE",19702,2018-06-15,"Sold",169000,3,2,1725,3920,3868,66,79.2666666666667
"4050",10124,21864,"228 N Barrington Ct, Newark, DE",19702,2018-06-15,"Listed for sale",249900,3,2.5,1775,5227,3868,91,84.9333333333333
