"","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize"
"11056",10792,"15 Windflower Dr, Newark, DE",19711,"6/1/16","Price change",218000,4,1.5,"1850",8276
"11057",10793,"15 Windflower Dr, Newark, DE",19711,"7/4/16","Listing removed",218000,4,1.5,"1850",8276
"11058",10794,"15 Windflower Dr, Newark, DE",19711,"7/22/16","Sold",213900,4,1.5,"1850",8276
"11059",10795,"15 Windflower Dr, Newark, DE",19711,"9/22/16","Sold",213900,4,1.5,"1850",8276
"11060",10891,"171 Rockrose Dr, Newark, DE",19711,"9/4/13","Price change",149500,3,1.5,"1850",6969
"11061",10892,"171 Rockrose Dr, Newark, DE",19711,"9/27/13","Listing removed",149500,3,1.5,"1850",6969
"11062",10893,"171 Rockrose Dr, Newark, DE",19711,"3/19/17","Listed for sale",218900,3,1.5,"1850",6969
"11063",10894,"171 Rockrose Dr, Newark, DE",19711,"4/5/17","Listing removed",218900,3,1.5,"1850",6969
"11064",10895,"171 Rockrose Dr, Newark, DE",19711,"7/30/17","Sold",218900,3,1.5,"1850",6969
"11065",10896,"171 Rockrose Dr, Newark, DE",19711,"10/2/17","Listed for sale",218900,3,1.5,"1850",6969
"11066",10897,"171 Rockrose Dr, Newark, DE",19711,"11/23/17","Listing removed",218900,3,1.5,"1850",6969
"11067",11036,"205 Forsythia Dr, Newark, DE",19711,"11/21/17","Listed for sale",190000,4,1.5,"1850",10018
"11068",11037,"205 Forsythia Dr, Newark, DE",19711,"11/28/17","Pending sale",190000,4,1.5,"1850",10018
"11069",11038,"205 Forsythia Dr, Newark, DE",19711,"12/29/17","Sold",199000,4,1.5,"1850",10018
"11070",11097,"213 Brennen Dr, Newark, DE",19713,"5/8/07","Sold",217000,4,2,"1850",7840
"11071",11098,"213 Brennen Dr, Newark, DE",19713,"11/30/16","Listed for sale",218900,4,2,"1850",7840
"11072",11099,"213 Brennen Dr, Newark, DE",19713,"4/19/17","Price change",215900,4,2,"1850",7840
"11073",11100,"213 Brennen Dr, Newark, DE",19713,"4/26/17","Listing removed",215900,4,2,"1850",7840
"11074",11101,"213 Brennen Dr, Newark, DE",19713,"6/21/17","Sold",213000,4,2,"1850",7840
"11075",11487,"36 Thornhollow Rd, Newark, DE",19711,"5/6/16","Listed for sale",245000,4,2,"1850",6969
"11076",11488,"36 Thornhollow Rd, Newark, DE",19711,"5/9/16","Listing removed",245000,4,2,"1850",6969
"11077",11489,"36 Thornhollow Rd, Newark, DE",19711,"6/15/16","Sold",242250,4,2,"1850",6969
"11078",11549,"4 Roxbury Ct, Newark, DE",19711,"8/23/16","Listed for sale",224900,4,3,"1850",9148
"11079",11550,"4 Roxbury Ct, Newark, DE",19711,"10/6/16","Price change",219000,4,3,"1850",9148
"11080",11551,"4 Roxbury Ct, Newark, DE",19711,"11/22/16","Listing removed",219000,4,3,"1850",9148
"11081",11552,"4 Roxbury Ct, Newark, DE",19711,"12/9/16","Sold",2e+05,4,3,"1850",9148
"11082",12317,"815 Old Harmony Rd, Newark, DE",19711,"1/3/05","Sold",162000,4,2,"1850",9147
"11083",12318,"815 Old Harmony Rd, Newark, DE",19711,"2/17/19","Listed for sale",249900,4,2,"1850",9147
"11084",12319,"815 Old Harmony Rd, Newark, DE",19711,"3/18/19","Pending sale",249900,4,2,"1850",9147
"11085",12320,"815 Old Harmony Rd, Newark, DE",19711,"5/13/19","Sold",249900,4,2,"1850",9147
"11086",12947,"1211 Yellowstone Dr, Newark, DE",19713,"6/24/02","Sold",139000,3,1.5,"1850",7840
"11087",12948,"1211 Yellowstone Dr, Newark, DE",19713,"1/20/06","Sold",214000,3,1.5,"1850",7840
"11088",12949,"1211 Yellowstone Dr, Newark, DE",19713,"4/13/12","Sold",137555,3,1.5,"1850",7840
"11089",12950,"1211 Yellowstone Dr, Newark, DE",19713,"7/5/16","Listed for sale",205000,3,1.5,"1850",7840
"11090",12951,"1211 Yellowstone Dr, Newark, DE",19713,"7/15/16","Listing removed",205000,3,1.5,"1850",7840
"11091",12952,"1211 Yellowstone Dr, Newark, DE",19713,"8/22/16","Sold",205000,3,1.5,"1850",7840
"11092",13040,"1301 Yellowstone Dr, Newark, DE",19713,"8/25/08","Sold",185000,3,2,"1850",7840
"11093",13041,"1301 Yellowstone Dr, Newark, DE",19713,"5/26/11","Listed for sale",209900,3,2,"1850",7840
"11094",13042,"1301 Yellowstone Dr, Newark, DE",19713,"7/15/11","Price change",199900,3,2,"1850",7840
"11095",13043,"1301 Yellowstone Dr, Newark, DE",19713,"7/24/11","Listing removed",199900,3,2,"1850",7840
"11096",13044,"1301 Yellowstone Dr, Newark, DE",19713,"8/29/11","Sold",185000,3,2,"1850",7840
"11097",13045,"1301 Yellowstone Dr, Newark, DE",19713,"2/12/18","Listed for sale",214900,3,2,"1850",7840
"11098",13046,"1301 Yellowstone Dr, Newark, DE",19713,"3/19/18","Listing removed",214900,3,2,"1850",7840
"11099",13047,"1301 Yellowstone Dr, Newark, DE",19713,"4/6/18","Sold",215000,3,2,"1850",7840
"11100",13048,"1301 Yellowstone Dr, Newark, DE",19713,"11/10/18","Listed for sale",230000,3,2,"1850",7840
"11101",13049,"1301 Yellowstone Dr, Newark, DE",19713,"11/13/18","Pending sale",230000,3,2,"1850",7840
"11102",13050,"1301 Yellowstone Dr, Newark, DE",19713,"12/5/18","Listing removed",230000,3,2,"1850",7840
"11103",13535,"207 Edjil Dr, Newark, DE",19713,"8/4/06","Sold",273500,3,1.5,"1850",6534
"11104",13536,"207 Edjil Dr, Newark, DE",19713,"8/18/17","Listed for sale",239000,3,1.5,"1850",6534
"11105",13537,"207 Edjil Dr, Newark, DE",19713,"8/22/17","Pending sale",239000,3,1.5,"1850",6534
"11106",13538,"207 Edjil Dr, Newark, DE",19713,"8/23/17","Listing removed",239000,3,1.5,"1850",6534
"11107",13539,"207 Edjil Dr, Newark, DE",19713,"10/6/17","Sold",239000,3,1.5,"1850",6534
"11108",13704,"23 Sheffield Manor Dr, Newark, DE",19711,"10/1/02","Sold",161000,3,2,"1850",6534
"11109",13705,"23 Sheffield Manor Dr, Newark, DE",19711,"1/8/09","Sold",150000,3,2,"1850",6534
"11110",13706,"23 Sheffield Manor Dr, Newark, DE",19711,"3/3/11","Listed for sale",214900,3,2,"1850",6534
"11111",13707,"23 Sheffield Manor Dr, Newark, DE",19711,"9/21/11","Listing removed",214900,3,2,"1850",6534
"11112",13708,"23 Sheffield Manor Dr, Newark, DE",19711,"6/15/18","Listed for sale",229500,3,2,"1850",6534
"11113",13709,"23 Sheffield Manor Dr, Newark, DE",19711,"6/26/18","Pending sale",229500,3,2,"1850",6534
"11114",13710,"23 Sheffield Manor Dr, Newark, DE",19711,"7/20/18","Sold",230000,3,2,"1850",6534
"11115",13884,"28 Sheffield Manor Dr, Newark, DE",19711,"8/3/16","Listed for sale",2e+05,3,1.5,"1850",6534
"11116",13885,"28 Sheffield Manor Dr, Newark, DE",19711,"8/6/16","Pending sale",2e+05,3,1.5,"1850",6534
"11117",13886,"28 Sheffield Manor Dr, Newark, DE",19711,"8/28/16","Listing removed",2e+05,3,1.5,"1850",6534
"11118",13887,"28 Sheffield Manor Dr, Newark, DE",19711,"9/20/16","Sold",2e+05,3,1.5,"1850",6534
"11119",14035,"3 Sheffield Manor Dr, Newark, DE",19711,"8/7/17","Sold",178000,3,1.5,"1850",6534
"11120",14155,"35 Westfield Dr, Newark, DE",19711,"11/3/04","Sold",193000,3,4,"1850",8276
"11121",14156,"35 Westfield Dr, Newark, DE",19711,"2/1/07","Sold",249900,3,4,"1850",8276
"11122",14157,"35 Westfield Dr, Newark, DE",19711,"3/24/11","Listing removed",160000,3,4,"1850",8276
"11123",14158,"35 Westfield Dr, Newark, DE",19711,"5/26/11","Sold",150000,3,4,"1850",8276
"11124",14159,"35 Westfield Dr, Newark, DE",19711,"3/29/17","Listed for sale",209900,3,4,"1850",8276
"11125",14160,"35 Westfield Dr, Newark, DE",19711,"4/17/17","Listing removed",209900,3,4,"1850",8276
"11126",14161,"35 Westfield Dr, Newark, DE",19711,"4/17/17","Pending sale",209900,3,4,"1850",8276
"11127",14162,"35 Westfield Dr, Newark, DE",19711,"4/26/17","Sold",205000,3,4,"1850",8276
"11128",14163,"35 Westfield Dr, Newark, DE",19711,"8/1/17","Listing removed",170000,3,4,"1850",8276
"11129",14164,"35 Westfield Dr, Newark, DE",19711,"10/30/18","Listing removed",170000,3,4,"1850",8276
"11130",14741,"611 S Harmony Rd, Newark, DE",19713,"10/7/17","Listed for sale",219000,4,1.5,"1850",7840
"11131",14742,"611 S Harmony Rd, Newark, DE",19713,"10/16/17","Pending sale",219000,4,1.5,"1850",7840
"11132",14743,"611 S Harmony Rd, Newark, DE",19713,"10/17/17","Listing removed",219000,4,1.5,"1850",7840
"11133",14744,"611 S Harmony Rd, Newark, DE",19713,"11/21/17","Sold",213000,4,1.5,"1850",7840
"11134",15708,"120 Fox Dr, Newark, DE",19713,"2/25/11","Listed for sale",229999,4,3,"1850",7405
"11135",15709,"120 Fox Dr, Newark, DE",19713,"5/7/11","Listing removed",229999,4,3,"1850",7405
"11136",15710,"120 Fox Dr, Newark, DE",19713,"8/31/11","Sold",177000,4,3,"1850",7405
"11137",15711,"120 Fox Dr, Newark, DE",19713,"3/8/19","Listed for sale",245000,4,3,"1850",7405
"11138",15712,"120 Fox Dr, Newark, DE",19713,"3/19/19","Pending sale",245000,4,3,"1850",7405
"11139",15713,"120 Fox Dr, Newark, DE",19713,"4/26/19","Sold",253000,4,3,"1850",7405
"11140",17461,"44 Helios Ct, Newark, DE",19711,"9/19/09","Listed for sale",219500,3,1.5,"1850",2178
"11141",17462,"44 Helios Ct, Newark, DE",19711,"11/17/09","Sold",205000,3,1.5,"1850",2178
"11142",17463,"44 Helios Ct, Newark, DE",19711,"12/28/17","Listed for sale",205000,3,1.5,"1850",2178
"11143",17464,"44 Helios Ct, Newark, DE",19711,"1/18/18","Price change",199900,3,1.5,"1850",2178
"11144",17465,"44 Helios Ct, Newark, DE",19711,"2/23/18","Price change",195900,3,1.5,"1850",2178
"11145",17466,"44 Helios Ct, Newark, DE",19711,"4/2/18","Listing removed",195900,3,1.5,"1850",2178
"11146",17467,"44 Helios Ct, Newark, DE",19711,"5/4/18","Sold",198400,3,1.5,"1850",2178
"11147",17523,"48 Helios Ct, Newark, DE",19711,"2/12/18","Listed for sale",210000,3,1.5,"1850",3920
"11148",17524,"48 Helios Ct, Newark, DE",19711,"3/13/18","Price change",197000,3,1.5,"1850",3920
"11149",17525,"48 Helios Ct, Newark, DE",19711,"4/17/18","Pending sale",197000,3,1.5,"1850",3920
"11150",17526,"48 Helios Ct, Newark, DE",19711,"5/23/18","Sold",197000,3,1.5,"1850",3920
"11151",18707,"1102 Oakland Ct, Newark, DE",19711,"6/20/15","Listed for sale",272000,3,2.5,"1850",2613
"11152",18708,"1102 Oakland Ct, Newark, DE",19711,"8/14/15","Price change",264900,3,2.5,"1850",2613
"11153",18709,"1102 Oakland Ct, Newark, DE",19711,"9/25/15","Price change",259900,3,2.5,"1850",2613
"11154",18710,"1102 Oakland Ct, Newark, DE",19711,"11/12/15","Listing removed",259900,3,2.5,"1850",2613
"11155",18711,"1102 Oakland Ct, Newark, DE",19711,"7/13/16","Listed for sale",245000,3,2.5,"1850",2613
"11156",18712,"1102 Oakland Ct, Newark, DE",19711,"11/22/16","Price change",239000,3,2.5,"1850",2613
"11157",18713,"1102 Oakland Ct, Newark, DE",19711,"12/6/16","Listing removed",239000,3,2.5,"1850",2613
"11158",18714,"1102 Oakland Ct, Newark, DE",19711,"1/12/17","Listed for sale",209900,3,2.5,"1850",2613
"11159",18715,"1102 Oakland Ct, Newark, DE",19711,"1/17/17","Listing removed",209900,3,2.5,"1850",2613
"11160",18716,"1102 Oakland Ct, Newark, DE",19711,"2/16/17","Sold",207000,3,2.5,"1850",2613
"11161",18717,"1102 Oakland Ct, Newark, DE",19711,"4/12/17","Listing removed",165000,3,2.5,"1850",2613
"11162",18718,"1102 Oakland Ct, Newark, DE",19711,"5/8/18","Listing removed",169500,3,2.5,"1850",2613
"11163",18719,"1102 Oakland Ct, Newark, DE",19711,"6/4/19","Listing removed",175000,3,2.5,"1850",2613
"11164",18997,"124 Abelia Dr, Newark, DE",19702,"9/20/02","Sold",140000,2,3,"1850",3920
"11165",18998,"124 Abelia Dr, Newark, DE",19702,"7/6/05","Sold",213000,2,3,"1850",3920
"11166",18999,"124 Abelia Dr, Newark, DE",19702,"4/11/19","Listed for sale",224900,2,3,"1850",3920
"11167",19000,"124 Abelia Dr, Newark, DE",19702,"4/25/19","Pending sale",224900,2,3,"1850",3920
"11168",19001,"124 Abelia Dr, Newark, DE",19702,"5/17/19","Listing removed",224900,2,3,"1850",3920
"11169",19002,"124 Abelia Dr, Newark, DE",19702,"5/22/19","Sold",224900,2,3,"1850",3920
"11170",19604,"22 Cardenti Ct, Newark, DE",19702,"9/12/17","Listed for sale",210000,3,2.5,"1850",2613
"11171",19605,"22 Cardenti Ct, Newark, DE",19702,"9/12/17","Listing removed",210000,3,2.5,"1850",2613
"11172",19606,"22 Cardenti Ct, Newark, DE",19702,"10/11/17","Sold",210000,3,2.5,"1850",2613
"11173",19996,"301 Lynley Ln, Newark, DE",19711,"8/8/03","Sold",198200,4,2.5,"1850",6534
"11174",19997,"301 Lynley Ln, Newark, DE",19711,"5/23/05","Sold",271000,4,2.5,"1850",6534
"11175",19998,"301 Lynley Ln, Newark, DE",19711,"6/19/14","Listed for sale",259900,4,2.5,"1850",6534
"11176",19999,"301 Lynley Ln, Newark, DE",19711,"7/7/14","Listing removed",259900,4,2.5,"1850",6534
"11177",20000,"301 Lynley Ln, Newark, DE",19711,"7/29/14","Sold",259900,4,2.5,"1850",6534
"11178",20001,"301 Lynley Ln, Newark, DE",19711,"9/27/18","Listed for sale",275000,4,2.5,"1850",6534
"11179",20002,"301 Lynley Ln, Newark, DE",19711,"10/8/18","Listing removed",275000,4,2.5,"1850",6534
"11180",20003,"301 Lynley Ln, Newark, DE",19711,"11/20/18","Sold",275000,4,2.5,"1850",6534
"11181",20421,"5 Montceau Dr, Newark, DE",19702,"11/3/03","Sold",202000,4,3,"1850",6969
"11182",20422,"5 Montceau Dr, Newark, DE",19702,"10/5/17","Listed for sale",265400,4,3,"1850",6969
"11183",20423,"5 Montceau Dr, Newark, DE",19702,"1/2/18","Listing removed",265400,4,3,"1850",6969
"11184",20424,"5 Montceau Dr, Newark, DE",19702,"3/1/18","Back on market",265400,4,3,"1850",6969
"11185",20425,"5 Montceau Dr, Newark, DE",19702,"3/4/18","Price change",271600,4,3,"1850",6969
"11186",20426,"5 Montceau Dr, Newark, DE",19702,"4/17/18","Pending sale",271600,4,3,"1850",6969
"11187",20427,"5 Montceau Dr, Newark, DE",19702,"4/18/18","Listing removed",271600,4,3,"1850",6969
"11188",20428,"5 Montceau Dr, Newark, DE",19702,"5/31/18","Sold",274500,4,3,"1850",6969
"11189",20477,"515 Canary Dr, Newark, DE",19702,"3/9/08","Listed for sale",197000,3,2.5,"1850",3920
"11190",20478,"515 Canary Dr, Newark, DE",19702,"3/31/08","Sold",192000,3,2.5,"1850",3920
"11191",20479,"515 Canary Dr, Newark, DE",19702,"6/9/16","Sold",125000,3,2.5,"1850",3920
"11192",20480,"515 Canary Dr, Newark, DE",19702,"10/12/16","Listed for sale",159900,3,2.5,"1850",3920
"11193",20481,"515 Canary Dr, Newark, DE",19702,"10/25/16","Price change",164900,3,2.5,"1850",3920
"11194",20482,"515 Canary Dr, Newark, DE",19702,"11/9/16","Listing removed",164900,3,2.5,"1850",3920
"11195",20483,"515 Canary Dr, Newark, DE",19702,"12/12/16","Listed for sale",164900,3,2.5,"1850",3920
"11196",20484,"515 Canary Dr, Newark, DE",19702,"12/21/16","Listing removed",164900,3,2.5,"1850",3920
"11197",20485,"515 Canary Dr, Newark, DE",19702,"2/13/17","Sold",170000,3,2.5,"1850",3920
"11198",20914,"10 Cutleaf Ct, Newark, DE",19702,"12/1/06","Sold",279900,3,2,"1850",8276
"11199",20915,"10 Cutleaf Ct, Newark, DE",19702,"6/10/10","Listed for sale",279900,3,2,"1850",8276
"11200",20916,"10 Cutleaf Ct, Newark, DE",19702,"9/26/10","Listing removed",269900,3,2,"1850",8276
"11201",20917,"10 Cutleaf Ct, Newark, DE",19702,"11/10/10","Sold",248000,3,2,"1850",8276
"11202",20918,"10 Cutleaf Ct, Newark, DE",19702,"10/19/16","Listed for sale",269900,3,2,"1850",8276
"11203",20919,"10 Cutleaf Ct, Newark, DE",19702,"10/24/16","Listing removed",269900,3,2,"1850",8276
"11204",20920,"10 Cutleaf Ct, Newark, DE",19702,"11/30/16","Sold",275000,3,2,"1850",8276
"11205",20983,"101 Cypress Dr, Newark, DE",19713,"12/10/01","Sold",932500,4,4,"1850",10454
"11206",20984,"101 Cypress Dr, Newark, DE",19713,"4/29/04","Sold",225000,4,4,"1850",10454
