"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"3350",11749,12994,"127 Worral Dr, Newark, DE",19711,2018-08-31,"Sold",305000,3,3,1925,7840,819,42,61.4
"3351",3395,19281,"154 Hawk Dr, Newark, DE",19702,2018-08-31,"Sold",160000,3,3,1308,2178,819,57,62.8666666666667
"3352",4456,8766,"20 Martindale Dr, Newark, DE",19713,2018-08-31,"Sold",114000,3,1,1400,6969,819,46,62.8666666666667
"3353",5492,9066,"25 E Stephen Dr, Newark, DE",19713,2018-08-31,"Sold",219900,4,2,1475,9147,819,44,62.3333333333333
"3354",1434,9073,"25 Laurel Ave, Newark, DE",19711,2018-08-31,"Sold",215000,4,1,1150,7405,819,76,63.2
"3355",6179,11555,"4 Winnwood Rd, Newark, DE",19711,2018-08-31,"Sold",244900,3,3,1525,6534,819,66,64.1333333333333
"3356",2845,17439,"43 E Green Valley Cir, Newark, DE",19711,2018-08-31,"Sold",9e+05,2,1.5,1275,2178,819,205,73.8
"3357",15741,7238,"43 Montague Rd, Newark, DE",19713,2018-08-31,"Sold",461000,5,5,5550,15246,819,77,71.6
"3358",8475,17052,"332 Chickory Way, Newark, DE",19711,2018-09-01,"Listed for sale",240000,3,2.5,1666,3049,820,41,64.8666666666667
"3359",3356,20580,"619 Candlestick Ln, Newark, DE",19702,2018-09-01,"Listed for sale",149900,3,1.5,1300,2178,820,61,65.4
"3360",15403,5540,"105 Ferguson Ln, Newark, DE",19702,2018-09-02,"Listed for sale",345000,3,4,3275,9148,821,79,59.2
"3361",4065,18343,"9 Stark Ct, Newark, DE",19702,2018-09-02,"Listed for sale",119500,3,2.5,1350,2178,821,59,59
"3362",6547,18518,"103 Abelia Dr, Newark, DE",19702,2018-09-04,"Listed for sale",220000,3,2.5,1550,2178,823,115,59.5333333333333
"3363",13187,3543,"20 Majestic Dr, Newark, DE",19713,2018-09-04,"Listed for sale",244900,4,2,2125,8276,823,59,60.7333333333333
"3364",9651,21736,"206 Galleon Dr, Newark, DE",19702,2018-09-04,"Sold",350000,3,3,1750,5227,823,47,65.7333333333333
"3365",8023,14080,"313 Hudson Dr, Newark, DE",19711,2018-09-04,"Listed for sale",180000,1,2,1650,6969,823,164,69.2666666666667
"3366",13775,1593,"40 Greenbridge Dr, Newark, DE",19713,2018-09-04,"Sold",225000,3,1.5,2250,6534,823,48,63.4
"3367",12755,2108,"8 Newside Ct, Newark, DE",19711,2018-09-04,"Sold",257000,3,1.5,2050,8712,823,68,64.2666666666667
"3368",10971,10299,"105 Caladium Ln, Newark, DE",19711,2018-09-05,"Sold",255000,3,2,1850,6969,824,138,70.0666666666667
"3369",45,15533,"11 Strauss Way, Newark, DE",19702,2018-09-05,"Listed for sale",155000,2,1,775,7840,824,55,67.9333333333333
"3370",1204,10809,"159 Madison Dr, Newark, DE",19711,2018-09-05,"Sold",103500,3,1,1125,2613,824,55,69.4666666666667
"3371",5921,10813,"16 Ferncliff Rd, Newark, DE",19711,2018-09-05,"Listed for sale",249900,3,2,1500,6534,824,43,68.6
"3372",12529,1154,"29 Cornwall Dr, Newark, DE",19711,2018-09-05,"Listed for sale",249900,5,2,2025,9583,824,69,69.8
"3373",2754,14919,"8 N Skyward Dr, Newark, DE",19713,2018-09-05,"Listed for sale",222000,3,1,1275,6970,824,50,70.8
"3374",10942,22918,"88 Denny Cir, Newark, DE",19702,2018-09-05,"Listed for sale",204900,3,2.5,1825,3484,824,55,71.2666666666667
"3375",13174,2298,"918 Pickett Ln, Newark, DE",19711,2018-09-05,"Listed for sale",299900,4,2.5,2125,9583,824,35,69.4
"3376",10549,21936,"234 Pavin Ct, Newark, DE",19702,2018-09-06,"Sold",215000,3,2,1800,3484,825,28,68.6
"3377",7444,22069,"254 E Flagstone Dr, Newark, DE",19702,2018-09-06,"Listed for sale",284000,3,2.5,1600,8712,825,53,65.4
"3378",12949,5270,"8 Top View Ct, Newark, DE",19702,2018-09-06,"Listed for sale",299500,4,2.5,2075,7840,825,53,66.0666666666667
"3379",4204,9974,"823 Elkton Rd, Newark, DE",19711,2018-09-06,"Sold",166000,4,2,1375,7405,825,32,68.6
"3380",10709,15393,"100 Melodic Dr, Newark, DE",19713,2018-09-07,"Listed for sale",249900,4,3,1825,9583,826,75,68.3333333333333
"3381",11556,15437,"104 Red Pine Cir, Newark, DE",19711,2018-09-07,"Sold",276000,3,2.5,1900,6969,826,56,69.5333333333333
"3382",8982,18879,"118 Register Dr, Newark, DE",19711,2018-09-07,"Listed for sale",279900,3,4,1700,6098,826,80,69.6
"3383",3618,15954,"15 Leader Dr, Newark, DE",19713,2018-09-07,"Sold",233000,3,3,1325,6534,826,51,69.1333333333333
"3384",8542,10970,"2 Sundew Rd, Newark, DE",19711,2018-09-07,"Sold",170000,3,2,1675,9583,826,63,70.2666666666667
"3385",6172,11321,"3 Ferncliff Rd, Newark, DE",19711,2018-09-07,"Sold",235000,3,2,1525,8276,826,56,71.0666666666667
"3386",2125,17575,"5 Bach Dr, Newark, DE",19702,2018-09-07,"Sold",107777,3,2,1225,6098,826,53,69.5333333333333
"3387",6436,12081,"7 Maywood Dr, Newark, DE",19713,2018-09-07,"Sold",148500,3,1.5,1550,10018,826,24,66.7333333333333
"3388",15364,7969,"8 Rita Ct, Newark, DE",19702,2018-09-07,"Listed for sale",425000,4,3,3225,10454,826,146,74.0666666666667
"3389",10940,22867,"8 Spring Dr, Newark, DE",19702,2018-09-07,"Sold",195000,3,3,1825,1825,826,56,56.8
"3390",159,10189,"101 N Brownleaf Rd, Newark, DE",19713,2018-09-08,"Listed for sale",174900,3,1,900,7840,827,142,79.6
"3391",14186,6639,"312 Matthew Flocco Dr, Newark, DE",19713,2018-09-08,"Listed for sale",379900,4,2.5,2350,7840,827,173,83.4666666666667
"3392",3413,9248,"31 Mallboro Dr, Newark, DE",19713,2018-09-09,"Listed for sale",210000,3,2,1325,10019,828,236,95.2666666666667
"3393",1801,15316,"1 Revere Pl, Newark, DE",19702,2018-09-11,"Listed for sale",149900,2,3,1200,4791,830,50,87.6666666666667
"3394",9233,10688,"13 Ferncliff Rd, Newark, DE",19711,2018-09-11,"Sold",260000,3,1.5,1725,10018,830,41,54.4
"3395",8083,15880,"14 Lower Valley Ln, Newark, DE",19711,2018-09-11,"Listed for sale",209900,3,3,1650,2613,830,50,87.3333333333333
"3396",13458,4103,"309 Jaymar Blvd, Newark, DE",19702,2018-09-11,"Listed for sale",3e+05,4,2.5,2175,10454,830,45,87.4666666666667
"3397",5549,11432,"312 N Dillwyn Rd, Newark, DE",19711,2018-09-11,"Listed for sale",254900,3,2,1475,6534,830,248,99.4
"3398",12868,7412,"5 Palo Ln, Newark, DE",19702,2018-09-11,"Sold",315000,4,3,2050,10018,830,41,54
"3399",1157,9653,"55 Madison Dr, Newark, DE",19711,2018-09-11,"Sold",115000,3,1,1125,1742,830,41,53.5333333333333
"3400",455,18603,"106 Diminish Dr, Newark, DE",19713,2018-09-12,"Sold",150000,2,1,975,6534,831,48,52.2
"3401",8241,19140,"14 Chambord Dr, Newark, DE",19702,2018-09-12,"Sold",195000,3,3,1650,4791,831,69,47.6
"3402",9022,20249,"4 Inkberry Ct, Newark, DE",19702,2018-09-12,"Sold",207000,2,2,1700,2178,831,56,47.6666666666667
"3403",9053,20736,"9 Tantallon Ct, Newark, DE",19711,2018-09-12,"Listed for sale",124900,3,2.5,1700,3049,831,30,98.0666666666667
"3404",7471,22779,"7 Ann Marie Ct, Newark, DE",19702,2018-09-13,"Sold",2e+05,3,2.5,1600,2178,832,80,51.1333333333333
"3405",3859,12397,"1 Nathan Hale Ct, Newark, DE",19711,2018-09-14,"Sold",162570,3,2,1350,2178,833,77,54.1333333333333
"3406",15238,3329,"16 White Dr, Newark, DE",19702,2018-09-14,"Sold",272600,4,3.5,3025,8712,833,190,63.0666666666667
"3407",13532,844,"206 Spruceglen Dr, Newark, DE",19711,2018-09-14,"Sold",285000,4,2,2200,6969,833,21,61.0666666666667
"3408",13695,3668,"21 White Dr, Newark, DE",19702,2018-09-14,"Listed for sale",305000,4,3,2225,8712,833,104,101.333333333333
"3409",7901,11094,"212 S Dillwyn Rd, Newark, DE",19711,2018-09-14,"Listed for sale",249900,4,2.5,1650,8276,833,52,102.466666666667
"3410",10130,21870,"228 N Barrington Ct, Newark, DE",19702,2018-09-14,"Sold",235000,3,2.5,1775,5227,833,91,62.9333333333333
"3411",5996,19773,"24 S Merriment Dr, Newark, DE",19702,2018-09-14,"Listed for sale",193000,3,3,1500,8712,833,33,101.133333333333
"3412",5015,14023,"3 Newland Ct, Newark, DE",19713,2018-09-14,"Sold",228000,3,1.5,1425,8712,833,56,62.9333333333333
"3413",13765,1232,"3 Newside Ct, Newark, DE",19711,2018-09-14,"Listed for sale",290000,3,2,2250,7840,833,80,102.933333333333
"3414",2011,11709,"47 Lynch Farm Dr, Newark, DE",19713,2018-09-16,"Listed for sale",220500,3,2,1225,10019,835,103,104.8
"3415",4295,17587,"5 Bergen Ct, Newark, DE",19702,2018-09-16,"Listed for sale",209900,3,1.5,1375,7405,835,59,103.4
"3416",7249,14871,"76 S Skyward Dr, Newark, DE",19713,2018-09-16,"Listed for sale",235000,3,2,1600,6534,835,145,103.333333333333
"3417",8126,16680,"278 Green Ln, Newark, DE",19711,2018-09-17,"Listed for sale",194900,3,2.5,1650,2178,836,114,101.466666666667
"3418",9159,22254,"317 Goldsmith Ln, Newark, DE",19702,2018-09-17,"Sold",196000,3,2,1700,2178,836,70,64.0666666666667
"3419",5970,14132,"34 Bobby Dr, Newark, DE",19713,2018-09-17,"Sold",215000,4,1.5,1500,7840,836,158,73
"3420",8278,20186,"34 Sentry Ln, Newark, DE",19711,2018-09-17,"Listed for sale",269900,3,2,1650,6969,836,72,94.7333333333333
"3421",15120,6872,"37 Anthony Dr, Newark, DE",19702,2018-09-17,"Listed for sale",375000,4,3,2875,8276,836,174,90.6
"3422",10174,10212,"1015 Old Coochs Bridge Rd, Newark, DE",19713,2018-09-18,"Listed for sale",220000,3,2,1800,7840,837,42,90.0666666666667
"3423",7349,19309,"16 E Shetland Ct, Newark, DE",19711,2018-09-18,"Listed for sale",219900,3,3,1600,3049,837,73,91.6
"3424",1541,17280,"406 Strathaven Ct, Newark, DE",19702,2018-09-18,"Sold",128000,3,1.5,1150,2613,837,98,75.8
"3425",7988,12588,"106 Woodring Ln, Newark, DE",19702,2018-09-19,"Sold",235000,4,2,1650,7840,838,110,80.4
"3426",13438,3875,"256 Romney Blvd, Newark, DE",19702,2018-09-19,"Listed for sale",310000,4,3,2175,8276,838,215,102.933333333333
"3427",13887,1582,"4 Tiverton Cir, Newark, DE",19702,2018-09-19,"Listed for sale",195000,6,2,2270,7841,838,21,87.8
"3428",6225,14325,"408 Longfield Rd, Newark, DE",19713,2018-09-19,"Listed for sale",199999,3,1.5,1525,7840,838,163,96.6666666666667
"3429",1500,14426,"44 Ethan Allen Ct, Newark, DE",19711,2018-09-19,"Listed for sale",159900,3,2,1150,1742,838,51,93.1333333333333
"3430",11507,10845,"16 Newbrook Rd, Newark, DE",19711,2018-09-20,"Sold",250000,4,2.5,1900,6534,839,71,82.4
"3431",14638,7508,"524 S Twin Lakes Blvd, Newark, DE",19711,2018-09-20,"Sold",280000,3,2.5,2575,2613,839,58,83.5333333333333
"3432",4128,22762,"68 Versailles Ct, Newark, DE",19702,2018-09-20,"Listed for sale",194900,3,1.5,1350,3484,839,50,93
"3433",754,12710,"112 Anglin Dr, Newark, DE",19713,2018-09-21,"Listed for sale",243900,4,2,1056,8712,840,56,94.5333333333333
"3434",2673,21901,"230 N Bridlewood Dr, Newark, DE",19702,2018-09-21,"Sold",202500,3,2,1250,3484,840,93,86.5333333333333
"3435",9144,22074,"26 Saratoga Ct, Newark, DE",19702,2018-09-21,"Listed for sale",294999,3,1.5,1700,7405,840,147,99
"3436",7200,13941,"294 Campfield Rd, Newark, DE",19713,2018-09-21,"Sold",219900,3,1.5,1600,9147,840,65,86.2666666666667
"3437",325,14214,"38 Corbit St, Newark, DE",19711,2018-09-21,"Sold",120000,3,2,950,6098,840,60,86.5333333333333
"3438",14022,7084,"407 S Barrington Ct, Newark, DE",19702,2018-09-21,"Listed for sale",314900,4,3,2300,9147,840,40,94.8
"3439",14004,1996,"7 Cordrey Rd, Newark, DE",19713,2018-09-21,"Listed for sale",239900,3,1.5,2300,7840,840,66,95.2666666666667
"3440",126,9790,"7 Orchard Ave, Newark, DE",19711,2018-09-21,"Listed for sale",224900,2,2,825,10018,840,117,93.4
"3441",10663,9852,"714 Susquehanna Cir, Newark, DE",19711,2018-09-21,"Listed for sale",274990,4,2,1825,7840,840,55,89.4666666666667
"3442",1640,15249,"965 Alexandria Dr, Newark, DE",19711,2018-09-21,"Sold",220000,3,1.5,1175,8712,840,65,85.5333333333333
"3443",10468,21254,"13 Brookfield Dr, Newark, DE",19702,2018-09-24,"Sold",204000,3,3,1800,2178,843,66,84.8
"3444",2100,15830,"135 E Green Valley Cir, Newark, DE",19711,2018-09-24,"Listed for sale",169500,2,2,1225,2178,843,200,98
"3445",7302,16226,"2 Strauss Way, Newark, DE",19702,2018-09-24,"Sold",114500,4,1,1600,8712,843,37,74.6
"3446",8144,16761,"296 Green Ln, Newark, DE",19711,2018-09-24,"Sold",224900,3,2.5,1650,4356,843,129,81.8
"3447",13252,6606,"307 Latrobe Dr, Newark, DE",19702,2018-09-25,"Sold",284000,3,4,2140,2614,844,46,78.8
"3448",504,16936,"313 Barley Dr, Newark, DE",19702,2018-09-25,"Listed for sale",155900,2,1.5,1000,1742,844,62,90.5333333333333
"3449",9722,22726,"64 Devalinder Dr, Newark, DE",19702,2018-09-25,"Listed for sale",355000,2,2,1750,5227,844,182,99.8666666666667
"3450",4032,18023,"641 Lockhaven Ct, Newark, DE",19702,2018-09-25,"Listed for sale",137000,3,1,1350,2178,844,62,99.1333333333333
"3451",6149,9990,"834 Lehigh Rd, Newark, DE",19711,2018-09-25,"Listed for sale",219000,3,1.5,1525,7840,844,62,88.9333333333333
"3452",13136,2321,"932 Rahway Dr, Newark, DE",19711,2018-09-25,"Sold",266770,3,2,2105,9147,844,123,83.2666666666667
"3453",3870,12789,"117 E Rutherford Dr, Newark, DE",19713,2018-09-26,"Listed for sale",187500,3,1,1350,7840,845,50,90.8666666666667
"3454",12958,5845,"13 Buttonwood Ct, Newark, DE",19702,2018-09-26,"Listed for sale",279900,4,3,2075,9583,845,36,82.4
"3455",8548,11469,"343 N Dillwyn Rd, Newark, DE",19711,2018-09-26,"Listed for sale",242900,4,4,1675,9583,845,163,89.8666666666667
"3456",10300,17604,"5 Greenwich Ct, Newark, DE",19702,2018-09-26,"Sold",264900,4,3,1800,10019,845,86,84.3333333333333
"3457",10191,11933,"600 Webb Rd, Newark, DE",19711,2018-09-26,"Sold",286000,4,2,1800,7841,845,62,77.9333333333333
"3458",10923,22798,"7 Charles Ct, Newark, DE",19702,2018-09-26,"Sold",215000,3,2.5,1825,2178,845,54,75
"3459",7566,15930,"148 E Green Valley Cir, Newark, DE",19711,2018-09-27,"Sold",214540,3,3,1625,3920,846,178,79.5333333333333
"3460",10507,21461,"160 Mccormick Blvd, Newark, DE",19702,2018-09-27,"Listed for sale",365000,4,2.5,1800,6534,846,172,98
"3461",2202,19539,"209 Fieldstone Ln, Newark, DE",19702,2018-09-27,"Listed for sale",150000,2,3,1225,1742,846,47,97.4
"3462",10121,21851,"221 N Barrington Ct, Newark, DE",19702,2018-09-27,"Sold",229900,3,3,1775,5227,846,245,91.1333333333333
"3463",11178,20001,"301 Lynley Ln, Newark, DE",19711,2018-09-27,"Listed for sale",275000,4,2.5,1850,6534,846,54,91.2
"3464",8176,17471,"44 Lower Valley Ln, Newark, DE",19711,2018-09-27,"Sold",222000,3,2.5,1650,3920,846,91,93.3333333333333
"3465",5710,15062,"849 Broadfield Dr, Newark, DE",19713,2018-09-27,"Sold",199900,3,2,1475,9147,846,71,91.8666666666667
"3466",14917,116,"102 Radcliffe Dr, Newark, DE",19711,2018-09-28,"Sold",270500,4,3,2725,9583,847,105,94.5333333333333
"3467",12513,165,"108 Halloween Run, Newark, DE",19702,2018-09-28,"Sold",216000,4,2.5,2025,9583,847,91,96.6
"3468",6332,18681,"11 Unison Ct N, Newark, DE",19713,2018-09-28,"Listed for sale",219000,3,2,1525,7840,847,32,90.6666666666667
"3469",12170,8760,"20 Malvern Rd, Newark, DE",19713,2018-09-28,"Listed for sale",227900,4,1.5,1975,7840,847,48,89.4666666666667
"3470",2895,19723,"232 Auckland Dr, Newark, DE",19702,2018-09-28,"Sold",175000,2,3,1275,3484,847,36,94.6666666666667
"3471",10901,22490,"42 Highland Cir, Newark, DE",19713,2018-09-28,"Listed for sale",210000,2,2.5,1825,2178,847,105,88.6666666666667
"3472",1800,14654,"59 S Skyward Dr, Newark, DE",19713,2018-09-28,"Sold",160000,2,1,1200,8712,847,57,94.0666666666667
"3473",14609,5012,"6 Split Rail Ln, Newark, DE",19702,2018-09-28,"Listed for sale",339000,4,2.5,2575,8276,847,158,95.5333333333333
"3474",6542,18367,"9 White Dr, Newark, DE",19702,2018-09-28,"Sold",244900,3,2,1550,10018,847,80,96.9333333333333
"3475",6155,10083,"91 Kells Ave, Newark, DE",19711,2018-09-28,"Sold",311500,3,2,1525,9147,847,50,91.6666666666667
"3476",7683,18677,"11 Three Rivers Ct, Newark, DE",19702,2018-09-29,"Listed for sale",187500,3,3,1625,8276,848,53,85.7333333333333
"3477",14626,7465,"516 S Twin Lakes Blvd, Newark, DE",19711,2018-09-29,"Listed for sale",305000,4,4,2575,2613,848,52,85.0666666666667
"3478",13927,4057,"30 Degas Cir, Wilmington, DE",19808,2018-09-30,"Listed for sale",320000,3,3.5,2275,10454,849,29,74.8666666666667
"3479",10341,18702,"110 Three Rivers Dr, Newark, DE",19702,2018-10-01,"Listed for sale",160000,2,2,1800,2178,850,39,73.3333333333333
"3480",7350,19310,"16 E Shetland Ct, Newark, DE",19711,2018-10-01,"Listed for sale",219900,3,3,1600,3049,850,60,73.2
"3481",1826,16084,"17 Gogh Cir, Newark, DE",19702,2018-10-01,"Sold",187620,3,2,1200,7840,850,33,90.8
"3482",14780,1528,"36 W Stephen Dr, Newark, DE",19713,2018-10-01,"Sold",110500,3,2,2626,9147,850,257,99.7333333333333
"3483",3511,11790,"504 Rosewood Dr, Newark, DE",19713,2018-10-01,"Sold",222500,3,1.5,1325,7840,850,52,97.4666666666667
"3484",6518,17802,"522 Stafford Ave, Newark, DE",19711,2018-10-01,"Sold",249999,3,2.5,1550,8276,850,60,97.3333333333333
"3485",8848,12647,"11 Thanksgiving Way, Newark, DE",19702,2018-10-02,"Sold",222844,4,2,1700,6969,851,147,103.533333333333
"3486",10031,19091,"135 Balmoral Way, Newark, DE",19702,2018-10-02,"Sold",178000,2,2,1775,2178,851,59,95.6
"3487",4452,8499,"148 Madison Dr, Newark, DE",19711,2018-10-02,"Sold",148000,4,2,1400,1742,851,62,83.4
"3488",1534,17000,"322 Thayer Ct, Newark, DE",19702,2018-10-02,"Sold",129000,3,2,1150,2178,851,75,82.3333333333333
"3489",13604,5092,"7 Braemar Dr, Newark, DE",19711,2018-10-02,"Listed for sale",280000,3,2.5,2200,6098,851,70,74.5333333333333
"3490",15365,7970,"8 Rita Ct, Newark, DE",19702,2018-10-02,"Listed for sale",425000,4,3,3225,10454,851,121,80.2
"3491",15590,6192,"200 Possum Park Rd, Newark, DE",19711,2018-10-03,"Listed for sale",524900,5,5,3644,64904,852,91,75.4
"3492",13324,2615,"101 Iroquois Ct, Newark, DE",19702,2018-10-04,"Sold",303000,4,3,2150,7840,853,35,79.9333333333333
"3493",10717,15575,"112 Emery Ct, Newark, DE",19711,2018-10-04,"Sold",205000,3,2.5,1825,5662,853,36,75.3333333333333
"3494",10271,16273,"200 Tinsley Ct, Newark, DE",19702,2018-10-04,"Listed for sale",259900,3,2,1800,9147,853,60,67.9333333333333
"3495",7051,9983,"83 W Stephen Dr, Newark, DE",19713,2018-10-04,"Listed for sale",224900,4,2,1600,7841,853,61,68.8666666666667
"3496",1215,10883,"17 Martell Rd, Newark, DE",19713,2018-10-05,"Listed for sale",209900,3,1,1125,7840,854,146,75
"3497",13437,3842,"24 Rossiter Cir, Newark, DE",19702,2018-10-05,"Sold",291000,4,3,2175,8712,854,59,73.2
"3498",15296,6418,"25 Vaughn Ln, Newark, DE",19702,2018-10-05,"Sold",350000,3,4,3175,3920,854,95,77.1333333333333
"3499",2472,16695,"28 Iris Ln, Newark, DE",19702,2018-10-05,"Listed for sale",199999,3,2,1250,7840,854,122,81
"3500",6695,14416,"438 W Hanna Dr, Newark, DE",19702,2018-10-05,"Listed for sale",269900,4,1,1560,9148,854,115,85.4666666666667
"3501",6743,9623,"53 Matthews Rd, Newark, DE",19713,2018-10-05,"Sold",230000,4,2,1575,7841,854,52,76.8
"3502",6759,10669,"128 Kenmark Rd, Newark, DE",19713,2018-10-06,"Listed for sale",199999,3,2,1575,7841,855,114,86.0666666666667
"3503",1901,19989,"300 Palmerston Ct, Newark, DE",19702,2018-10-06,"Listed for sale",178500,2,3,1200,6098,855,52,79
"3504",14101,5815,"123 Devalinder Dr, Newark, DE",19702,2018-10-08,"Sold",370000,4,4,2325,6098,857,75,76.4666666666667
"3505",6295,16493,"24 Allison Ln, Newark, DE",19711,2018-10-08,"Listed for sale",163000,3,2,1525,8276,857,121,83.5333333333333
"3506",8393,22750,"66 Chambord Dr, Newark, DE",19702,2018-10-08,"Sold",212000,3,2.5,1650,3484,857,41,75.8666666666667
"3507",198,12110,"700 Ilse Dr, Newark, DE",19713,2018-10-08,"Listed for sale",214900,3,1.5,925,7840,857,179,92
"3508",109,18179,"775 White Rock Rd, Bear, DE",19701,2018-10-08,"Listed for sale",115000,2,1,800,2613,857,53,93.6
"3509",12410,2383,"1 Dolly Madison Cir, Newark, DE",19702,2018-10-09,"Listed for sale",110000,5,3,2000,6534,858,78,96.2
"3510",15721,6101,"188 Haut Brion Ave, Newark, DE",19702,2018-10-09,"Listed for sale",494900,5,4,5000,8712,858,202,105.666666666667
"3511",5611,11920,"60 Greenridge Rd, Newark, DE",19711,2018-10-09,"Sold",137000,3,2,1475,8712,858,64,77.9333333333333
"3512",14311,2991,"12 Radka Dr, Newark, DE",19702,2018-10-10,"Sold",265000,4,3,2400,8276,859,64,65.0666666666667
"3513",4141,8685,"19 Chaucer Dr, Newark, DE",19713,2018-10-10,"Listed for sale",2e+05,3,1,1352,6969,859,47,104.133333333333
"3514",13889,1584,"4 Tiverton Cir, Newark, DE",19702,2018-10-10,"Sold",169867,6,2,2270,7841,859,21,63
"3515",9710,22583,"5 Paynter St, Bear, DE",19701,2018-10-10,"Listed for sale",225000,3,1.5,1750,2178,859,226,111.133333333333
"3516",13176,2300,"918 Pickett Ln, Newark, DE",19711,2018-10-10,"Sold",307000,4,2.5,2125,9583,859,35,61.3333333333333
"3517",2286,10396,"1109 Birchwood Dr, Newark, DE",19713,2018-10-11,"Listed for sale",219900,2,2,1248,7841,860,63,109.266666666667
"3518",4075,18823,"116 Gladstone Way, Newark, DE",19702,2018-10-11,"Listed for sale",179900,2,1.5,1350,3485,860,68,109.8
"3519",2803,15809,"131 Harmony Crest Dr, Newark, DE",19713,2018-10-11,"Listed for sale",215000,3,2,1275,9147,860,117,113.533333333333
"3520",11030,10704,"136 Spruceglen Dr, Newark, DE",19711,2018-10-11,"Listed for sale",265000,3,2,1850,6969,860,64,108.066666666667
"3521",9601,16046,"16 Reubens Cir, Newark, DE",19702,2018-10-11,"Sold",220000,4,3,1750,6098,860,133,60.4
"3522",12788,3477,"2 Elm Dr, Newark, DE",19713,2018-10-11,"Listed for sale",255000,3,3,2050,9583,860,36,102.333333333333
"3523",7206,14078,"312 Deerfield Rd, Newark, DE",19713,2018-10-11,"Sold",202000,3,1,1600,8712,860,112,63.9333333333333
"3524",13330,4778,"5 Yorktown Ct, Newark, DE",19702,2018-10-11,"Listed for sale",309999,4,2.5,2150,8276,860,165,105.666666666667
"3525",2645,21271,"13 Wisteria Dr, Newark, DE",19702,2018-10-12,"Sold",2e+05,2,2,1250,5227,861,133,68.6666666666667
"3526",3716,8442,"14 Montrose Dr, Newark, DE",19713,2018-10-12,"Listed for sale",205000,3,2,1329,6970,861,172,109.533333333333
"3527",15313,3549,"20 Robert Oakes Dr, Newark, DE",19713,2018-10-12,"Listed for sale",255000,4,3,3199,10454,861,38,108.6
"3528",9492,11029,"204 Forsythia Dr, Newark, DE",19711,2018-10-12,"Listed for sale",154500,4,1.5,1748,9147,861,49,103.8
"3529",10283,16349,"21 Country Ln W, Newark, DE",19702,2018-10-12,"Sold",259000,3,2,1800,6969,861,200,77
"3530",13972,878,"21 S Wynwyd Dr, Newark, DE",19711,2018-10-12,"Listed for sale",319900,4,2,2300,11325.6,861,77,97
"3531",8477,17054,"332 Chickory Way, Newark, DE",19711,2018-10-12,"Sold",231000,3,2.5,1666,3049,861,41,77.4
"3532",10916,22674,"56 Avignon Dr, Newark, DE",19702,2018-10-12,"Sold",270000,4,3,1825,6969,861,43,77.8666666666667
"3533",9056,20739,"9 Tantallon Ct, Newark, DE",19711,2018-10-12,"Sold",229000,3,2.5,1700,3049,861,30,75.9333333333333
"3534",3447,10851,"16 Todd Ln, Newark, DE",19713,2018-10-13,"Listed for sale",209900,3,1,1325,7840,862,97,99.9333333333333
"3535",7853,9267,"32 Martindale Dr, Newark, DE",19713,2018-10-13,"Listed for sale",225000,4,2,1650,6969,862,27,96.5333333333333
"3536",8192,18418,"10 Buchanan Cir, Newark, DE",19702,2018-10-15,"Listed for sale",264900,3,2,1650,6534,864,63,87.2666666666667
"3537",2291,8177,"10 Matthews Rd, Newark, DE",19713,2018-10-15,"Listed for sale",225000,3,1,1250,9147,864,179,96.0666666666667
"3538",2772,15413,"101 Medley Dr, Newark, DE",19713,2018-10-15,"Listed for sale",171000,3,2,1275,7840,864,51,84.4
"3539",6760,10670,"128 Kenmark Rd, Newark, DE",19713,2018-10-15,"Listed for sale",189900,3,2,1575,7841,864,105,87.2
"3540",15038,6232,"207 Thomas Ln S, Newark, DE",19711,2018-10-15,"Listed for sale",342900,4,3,2816,3920,864,122,90.8
"3541",4689,17492,"47 Winsome Way, Newark, DE",19702,2018-10-15,"Listed for sale",225000,3,2,1400,6534,864,107,90.1333333333333
"3542",73,17648,"5 Poe Way, Newark, DE",19702,2018-10-15,"Sold",128900,2,1,775,7840,864,88,75.4666666666667
"3543",4748,18058,"665 Lockhaven Ct, Newark, DE",19702,2018-10-15,"Sold",139000,3,1,1400,4356,864,98,78.5333333333333
"3544",4213,10079,"90 Chaucer Dr, Newark, DE",19713,2018-10-15,"Sold",182900,3,1,1375,9583,864,66,77.9333333333333
"3545",1429,8552,"16 Kress Rd, Newark, DE",19713,2018-10-16,"Sold",175000,3,1,1150,7405,865,88,81.0666666666667
"3546",776,8209,"1011 Marrows Rd, Newark, DE",19713,2018-10-17,"Sold",174900,3,1,1075,7405,866,48,80
"3547",1768,12580,"106 Elliott St, Newark, DE",19713,2018-10-17,"Listed for sale",149900,3,1,1200,2178,866,55,89.5333333333333
"3548",7138,13009,"128 Sonant Dr, Newark, DE",19713,2018-10-17,"Sold",250000,3,2,1600,10018,866,153,85.9333333333333
"3549",4994,13158,"14 Dunbar Rd, Newark, DE",19711,2018-10-17,"Listed for sale",270000,3,2,1425,8712,866,193,100
"3550",4775,19273,"151 Auckland Dr, Newark, DE",19702,2018-10-17,"Listed for sale",174900,3,2.5,1400,2178,866,91,95.0666666666667
"3551",5999,19776,"24 S Merriment Dr, Newark, DE",19702,2018-10-17,"Sold",139000,3,3,1500,8712,866,33,86.7333333333333
